DEVISION_CODE;Date;CodeClient;NANClienS;Categorie;AdrIssI;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA468868;10/09/14;9/11/14;368868;EUR;201,97
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA468869;10/09/14;9/11/14;368869;EUR;57,98
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA469442;12/09/14;11/11/14;369432;EUR;348,3
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA469444;12/09/14;11/11/14;369433;EUR;457,34
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480262;16/09/14;15/11/14;370152;EUR;1176,98
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480264;16/09/14;15/11/14;370153;EUR;352,12
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480628;17/09/14;16/11/14;370517;EUR;787,7
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480628;17/09/14;16/11/14;370518;EUR;183,95
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480629;17/09/14;16/11/14;370519;EUR;383,81
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480620;17/09/14;16/11/14;370520;EUR;292,68
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480622;17/09/14;16/11/14;370521;EUR;111,73
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480622;17/09/14;16/11/14;370522;EUR;171,68
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480624;17/09/14;16/11/14;370523;EUR;338,59
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480624;17/09/14;16/11/14;370524;EUR;291,9
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480626;17/09/14;16/11/14;370525;EUR;622,46
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA446646;17/09/14;17/09/14;445635;EUR;-86,9
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480888;18/09/14;17/11/14;370788;EUR;430,39
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480889;18/09/14;17/11/14;370789;EUR;803,54
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480890;18/09/14;17/11/14;370790;EUR;953,42
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480892;18/09/14;17/11/14;370791;EUR;1960,78
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480892;18/09/14;17/11/14;370792;EUR;794,14
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480894;18/09/14;17/11/14;370793;EUR;925,3
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480894;18/09/14;17/11/14;370794;EUR;344,88
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480896;18/09/14;17/11/14;370795;EUR;214,93
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480896;18/09/14;17/11/14;370796;EUR;518,52
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480898;18/09/14;17/11/14;370797;EUR;375,32
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA480898;18/09/14;17/11/14;370798;EUR;307,88
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482488;22/09/14;21/11/14;371388;EUR;455,58
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482489;22/09/14;21/11/14;371389;EUR;2660,42
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482490;22/09/14;21/11/14;371390;EUR;238,12
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482492;22/09/14;21/11/14;371391;EUR;101,33
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482492;22/09/14;21/11/14;371392;EUR;192,7
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482862;23/09/14;22/11/14;371751;EUR;522,72
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482862;23/09/14;22/11/14;371752;EUR;627,05
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482864;23/09/14;22/11/14;371753;EUR;558,59
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482094;24/09/14;23/11/14;372093;EUR;710,81
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482094;24/09/14;23/11/14;372094;EUR;343,83
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482096;24/09/14;23/11/14;372095;EUR;262,94
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482096;24/09/14;23/11/14;372096;EUR;357,37
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482098;24/09/14;23/11/14;372097;EUR;85,77
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482098;24/09/14;23/11/14;372098;EUR;129,43
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482099;24/09/14;23/11/14;372099;EUR;143,82
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482200;24/09/14;23/11/14;372100;EUR;85,77
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482202;24/09/14;23/11/14;372101;EUR;76,55
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482202;24/09/14;23/11/14;372102;EUR;191,36
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482204;24/09/14;23/11/14;372103;EUR;76,55
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482204;24/09/14;23/11/14;372104;EUR;76,55
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482206;24/09/14;23/11/14;372105;EUR;85,77
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482206;24/09/14;23/11/14;372106;EUR;85,77
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482208;24/09/14;23/11/14;372107;EUR;114,82
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482208;24/09/14;23/11/14;372108;EUR;57,41
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482209;24/09/14;23/11/14;372109;EUR;210,5
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482220;24/09/14;23/11/14;372110;EUR;76,55
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482946;26/09/14;25/11/14;372935;EUR;366,72
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA482946;26/09/14;25/11/14;372936;EUR;378,51
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484480;29/09/14;28/11/14;373380;EUR;341,8
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484620;30/09/14;29/11/14;373610;EUR;156,98
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484622;30/09/14;29/11/14;373611;EUR;190,76
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484622;30/09/14;29/11/14;373612;EUR;142,04
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484624;30/09/14;29/11/14;373613;EUR;235,12
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484624;30/09/14;29/11/14;373614;EUR;570,91
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484626;30/09/14;29/11/14;373615;EUR;76,55
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484464;3/10/14;2/12/14;374354;EUR;360,88
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA484624;6/10/14;5/12/14;374623;EUR;252,75
DEV1;7/10/14 13:30;2399;LLAYDSKHERNE GRAUK NV/SE;GROUP1;AVIMEI TASTIER 2;1300*2;WAVRE;BE;FRA;0032/10887270; ;TA446242;6/10/14;6/10/14;446132;EUR;-197,41
DEV1;7/10/14 13:30;2395;EKAS SINAENS;GROUP1;TIR KAMIRIM 3;9620*13;ZOTTEGEM;BE;NED;0032/93610450; ;TA480899;18/09/14;18/10/14;370799;EUR;432,13
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA468880;10/09/14;10/10/14;368870;EUR;104,28
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA480800;18/09/14;18/10/14;370800;EUR;140,82
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA480802;18/09/14;18/10/14;370801;EUR;716,64
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA484626;30/09/14;30/10/14;373616;EUR;42,58
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA484628;30/09/14;30/10/14;373617;EUR;74,23
DEV1;7/10/14 13:30;2325;EKAS HEIRBEUS BVBE;GROUP1;KAJKHAVIM 30;1730*1;ASSE;BE;NED;0032/24531213; ;TA484940;1/10/14;31/10/14;373940;EUR;521,09
DEV1;7/10/14 13:30;2333;EKAS WERLAK NV;GROUP1;FRID VIRBIISTSTRAAT 6;2030;ANTWERPEN 3;BE;NED;0032/35413862; ;TA462948;23/07/14;22/08/14;362947;EUR;335,09
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;SOL 26222024;26/11/13;26/11/13;B00013231;EUR;-230,66
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA446442;9/09/14;9/10/14;445341;EUR;-68,26
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA468882;10/09/14;10/10/14;368871;EUR;120,7
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA468882;10/09/14;10/10/14;368872;EUR;254,72
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA480266;16/09/14;16/10/14;370155;EUR;401,55
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA482448;25/09/14;25/10/14;372447;EUR;104,67
DEV1;7/10/14 13:30;2332;NERUN NV;GROUP1;SIMT-WIJIBRARDESTJ 5;3550*2;HEUSDEN-ZOLDER;BE;NED;0032/11436485; ;TA484628;30/09/14;30/10/14;373618;EUR;69,26
DEV1;7/10/14 13:30;2339;KCIE DAUIN SC;GROUP1;AVIMEI RIIMI IJISABITH 32;4684;HACCOURT;BE;FRA;0032/43792165; ;TA466682;27/08/14;26/09/14;366572;EUR;125,4
DEV1;7/10/14 13:30;2339;KCIE DAUIN SC;GROUP1;AVIMEI RIIMI IJISABITH 32;4684;HACCOURT;BE;FRA;0032/43792165; ;TA468884;10/09/14;10/10/14;368873;EUR;106,68
DEV1;7/10/14 13:30;2339;KCIE DAUIN SC;GROUP1;AVIMEI RIIMI IJISABITH 32;4684;HACCOURT;BE;FRA;0032/43792165; ;TA468884;10/09/14;10/10/14;368874;EUR;499,49
DEV1;7/10/14 13:30;2355;KCIE LESINIS;GROUP1;AVIMEI JATIMIS 31;1030;SCHAERBEEK/SCHAARBEEK;BE;FRA;0032/22161331; ;SSUR468024;26/06/14;26/06/14;S00014144;EUR;-27
DEV1;7/10/14 13:30;2355;KCIE LESINIS;GROUP1;AVIMEI JATIMIS 31;1030;SCHAERBEEK/SCHAARBEEK;BE;FRA;0032/22161331; ;TA468886;10/09/14;10/10/14;368875;EUR;169,37
DEV1;7/10/14 13:30;2372;EKAS DEHEEN BVBE;GROUP1;SIMT-BIMIDICTESSTRAAT 20;2640;MORTSEL;BE;NED;0032/34495168; ;TA462860;18/07/14;17/08/14;362760;EUR;72,48
DEV1;7/10/14 13:30;2373;KCIE DE CHESSRE  (IESIS);GROUP1;REI JIDACTI 6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;TA466488;22/08/14;21/10/14;365488;EUR;228,64
DEV1;7/10/14 13:30;2373;KCIE DE CHESSRE  (IESIS);GROUP1;REI JIDACTI 6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;TA466489;22/08/14;21/10/14;365489;EUR;352,01
DEV1;7/10/14 13:30;2373;KCIE DE CHESSRE  (IESIS);GROUP1;REI JIDACTI 6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;TA468694;2/09/14;1/11/14;367694;EUR;689,2
DEV1;7/10/14 13:30;2373;KCIE DE CHESSRE  (IESIS);GROUP1;REI JIDACTI 6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;TA468886;10/09/14;9/11/14;368876;EUR;54,71
DEV1;7/10/14 13:30;2373;KCIE DE CHESSRE  (IESIS);GROUP1;REI JIDACTI 6;1450*1;CHASTRE;BE;FRA;0032/10655070; ;TA484942;1/10/14;30/11/14;373941;EUR;528,77
DEV2;7/10/14 13:30;2377;EKAS SAUBESS BVBE;GROUP1;AASTIIMDISTRAAT 1;9940*2;EVERGEM;BE;NED;0032/92530428; ;TA466492;22/08/14;21/09/14;365491;EUR;77,42
DEV2;7/10/14 13:30;2377;EKAS SAUBESS BVBE;GROUP1;AASTIIMDISTRAAT 1;9940*2;EVERGEM;BE;NED;0032/92530428; ;TA468888;10/09/14;10/10/14;368877;EUR;138,54
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;SOLDE  240624;23/05/14;23/05/14;I00014095;EUR;-20,2
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA468888;10/09/14;10/10/14;368878;EUR;857,57
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA446666;15/09/14;15/10/14;445565;EUR;-69,66
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA446692;18/09/14;18/10/14;445691;EUR;-69,66
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA482268;19/09/14;19/10/14;371258;EUR;539,84
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA482494;22/09/14;22/10/14;371393;EUR;1951,2
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA482222;24/09/14;24/10/14;372111;EUR;194,06
DEV2;7/10/14 13:30;2377;ESKIDEC BVBE;GROUP1;AVIMEI DI JA FARIT DI SAIKMIS 361;1640;SINT-GENESIUS-RODE;BE;FRA;0032/23581736; ;TA484629;30/09/14;30/10/14;373619;EUR;436,04
DEV2;7/10/14 13:30;2379;KCIE KACHES SE- - DE WELESSE;GROUP1;REI BEISSAM ST KEIBIRT 9;5030*3;GEMBLOUX;BE;FRA;0032/81610223; ;TA484942;1/10/14;31/10/14;373942;EUR;862,06
DEV2;7/10/14 13:30;2397;EKAS D`HEESE;GROUP1;MARKT 12;9340*2;LEDE;BE;NED;0032/53806611; ;TA460426;3/04/14;3/05/14;350316;EUR;1160,17
DEV2;7/10/14 13:30;2397;EKAS D`HEESE;GROUP1;MARKT 12;9340*2;LEDE;BE;NED;0032/53806611; ;TA480802;18/09/14;18/10/14;370802;EUR;566,63
DEV2;7/10/14 13:30;2399;EKAS NN KHERNE BVBE;GROUP1;BRAIKSTRAAT 7;1000;BRUXELLES/BRUSSEL;BE;NED;0032/22182616; ;TA484624;6/10/14;5/11/14;374624;EUR;518,37
DEV2;7/10/14 13:30;2399;JULENE;GROUP2;REI FRAMCAIS JIBIRT 14;1410;WATERLOO;BE;FRA;0032/485752553; ;TA468696;2/09/14;2/10/14;367695;EUR;352,16
DEV2;7/10/14 13:30;2399;JULENE;GROUP2;REI FRAMCAIS JIBIRT 14;1410;WATERLOO;BE;FRA;0032/485752553; ;TA484620;30/09/14;30/10/14;373620;EUR;71,39
DEV2;7/10/14 13:30;2392;EKAS DEVELSER-BES;GROUP1;MIIEWTAARTSISTIIMWIK 503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;TA480804;18/09/14;18/10/14;370803;EUR;769,11
DEV2;7/10/14 13:30;2392;EKAS DEVELSER-BES;GROUP1;MIIEWTAARTSISTIIMWIK 503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;TA480804;18/09/14;18/10/14;370804;EUR;194,49
DEV2;7/10/14 13:30;2392;EKAS DEVELSER-BES;GROUP1;MIIEWTAARTSISTIIMWIK 503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;TA482222;24/09/14;24/10/14;372112;EUR;92,78
DEV2;7/10/14 13:30;2392;EKAS DEVELSER-BES;GROUP1;MIIEWTAARTSISTIIMWIK 503;8400*2;OOSTENDE;BE;NED;0032/59703110; ;TA482224;24/09/14;24/10/14;372113;EUR;103,96
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;TA449209;24/03/14;23/04/14;349109;EUR;158,44
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;PMT090824;9/07/14;9/07/14;S00014155;EUR;-15,42
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;TA468408;5/09/14;5/10/14;368408;EUR;323,53
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;TA468409;5/09/14;5/10/14;368409;EUR;184,09
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;TA480806;18/09/14;18/10/14;370805;EUR;225,86
DEV2;7/10/14 13:30;2397;EKAS VEN DE KEERE NV;GROUP1;HAAKSTRAAT 16;9620*13;ZOTTEGEM;BE;NED;0032/93600967; ;TA482448;25/09/14;25/10/14;372448;EUR;694,49
DEV2;7/10/14 13:30;2323;EKAS BAEYCKENS BVBE;GROUP1;HIMDRIK 1 JII 108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;TA468889;10/09/14;10/10/14;368879;EUR;182,83
DEV2;7/10/14 13:30;2323;EKAS BAEYCKENS BVBE;GROUP1;HIMDRIK 1 JII 108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;TA482449;25/09/14;25/10/14;372449;EUR;39,64
DEV2;7/10/14 13:30;2323;EKAS BAEYCKENS BVBE;GROUP1;HIMDRIK 1 JII 108;1800*2;VILVOORDE;BE;NED;0032/22511614; ;TA482460;25/09/14;25/10/14;372450;EUR;17,54
DEV2;7/10/14 13:30;2339;KCIE ELEIN ENGEL;GROUP1;REI DIS ICAJIS 19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;2X286294;3/01/13;3/01/13;K00013002;EUR;-780
